https://www.edmunds.com/toyota/rav4/2010/vin/2T3BF4DV2AW034006/?radius=25,"2010 Toyota RAV4
Base 4dr SUV","$6,999
great price
$2,293 below market","154,830 miles
No accidents, 4 Owners, Corporate fleet vehicle
4cyl Automatic
Auto Spot (1 mi away)","['Located in South Hackensack, NJ / 1 miles away from Hackensack, NJ', 'Price includes all costs to be paid by consumer, except for licensing costs, registration fees, retail package, title and taxes. Any monetary discount...', 'Accident Free Vehicle: Yes', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '24 Combined MPG (21 City/27 Highway)', 'Listing Information:', 'VIN: 2T3BF4DV2AW034006\nStock: 034006-6\nCertified Pre-Owned: No']"
https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV4MC144673/?radius=25,"2021 Toyota RAV4
XLE 4dr SUV","$18,879
great price
$5,582 below market","59,711 miles
1 Accident, 1 Owner, Rental vehicle
4cyl Automatic
Auto Lux (23 mi away)","['Located in Elmont, NY / 23 miles away from Hackensack, NJ', 'Accident Free Vehicle: No', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '29 Combined MPG (27 City/33 Highway)', 'Listing Information:', 'VIN: 2T3P1RFV4MC144673\nStock: EU784\nCertified Pre-Owned: No\nListed since: 01-24-2024']"
https://www.edmunds.com/toyota/rav4/2022/vin/2T3F1RFV5NW290088/?radius=25,"2022 Toyota RAV4
LE 4dr SUV","$20,900
great price
$4,722 below market","31,372 miles
1 Accident, 2 Owners, Corporate fleet vehicle
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2022 Toyota RAV4 4dr LE AWD features a 2.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a 8 Speed Automatic transmission. The vehicle is...', 'Accident Free Vehicle: No', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '30 Combined MPG (27 City/34 Highway)', 'Listing Information:', 'VIN: 2T3F1RFV5NW290088\nStock: 90088\nCertified Pre-Owned: No\nListed since: 12-30-2023']"
https://www.edmunds.com/toyota/rav4/2021/vin/2T3W1RFV3MW115112/?radius=25,"2021 Toyota RAV4
XLE 4dr SUV","$16,900
great price
$4,250 below market","64,709 miles
1 Accident, 3 Owners, Corporate fleet vehicle
4cyl Automatic
Auto Outlet (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2021 Toyota RAV4 4dr XLE FWD features a 2.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a 8 Speed Automatic transmission. The vehicle i...', 'Accident Free Vehicle: No', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '30 Combined MPG (28 City/35 Highway)', 'Listing Information:', 'VIN: 2T3W1RFV3MW115112\nStock: 15112\nCertified Pre-Owned: No\nListed since: 01-25-2024']"
https://www.edmunds.com/toyota/rav4/2020/vin/2T3F1RFV4LW103405/?radius=25,"2020 Toyota RAV4
LE 4dr SUV","$18,980
great price
$2,402 below market","91,273 miles
No accidents, 2 Owners, Rental vehicle
4cyl Automatic
Queens Auto Mall (18 mi away)","['Located in Queens, NY / 18 miles away from Hackensack, NJ', 'Shop the best deals on hundreds of top quality preowned vehicles right in the heart of Queens, NY only at Queens Auto Mall! This Toyota RAV4 offers al...', 'Accident Free Vehicle: Yes', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '30 Combined MPG (27 City/34 Highway)', 'Listing Information:', 'VIN: 2T3F1RFV4LW103405\nStock: 083208\nCertified Pre-Owned: No\nListed since: 02-21-2024']"
https://www.edmunds.com/toyota/rav4/2019/vin/2T3A1RFV8KC056406/?radius=25,"2019 Toyota RAV4
XLE Premium 4dr SUV","$20,000
great price
$3,515 below market","73,800 miles
No accidents, 2 Owners, Personal use only
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2019 Toyota RAV4 4dr XLE Premium AWD features a 2.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Automatic transmission. The vehicle i...', 'Accident Free Vehicle: Yes', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '28 Combined MPG (25 City/33 Highway)', 'Listing Information:', 'VIN: 2T3A1RFV8KC056406\nStock: 56406\nCertified Pre-Owned: No\nListed since: 01-25-2024']"
https://www.edmunds.com/toyota/rav4/2018/vin/JTMBFREV8JD228404/?radius=25,"2018 Toyota RAV4
LE 4dr SUV","$17,500
great price
$3,040 below market","30,335 miles
No accidents, 2 Owners, Personal use
4cyl Automatic
Auto Outlet (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2018 Toyota RAV4 4dr LE AWD features a 2.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a 6 Speed Automatic transmission. The vehicle is...', 'Accident Free Vehicle: Yes', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '25 Combined MPG (22 City/28 Highway)', 'Listing Information:', 'VIN: JTMBFREV8JD228404\nStock: 228404\nCertified Pre-Owned: No\nListed since: 09-26-2023']"
https://www.edmunds.com/toyota/rav4/2021/vin/2T3P1RFV0MW202518/?radius=25,"2021 Toyota RAV4
XLE 4dr SUV","$19,885
great price
$4,726 below market","58,018 miles
1 Accident, 1 Owner, Rental vehicle
4cyl Automatic
Certified Luxury Motors of Valley Stream (23 mi away)","['Located in Valley Stream, NY / 23 miles away from Hackensack, NJ', 'Customer satisfaction and selling quality Certified Pre-owned vehicles with guaranteed clean carfax for your peace of mind. We have excellent relation...', 'Accident Free Vehicle: No', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '29 Combined MPG (27 City/33 Highway)', 'Listing Information:', 'VIN: 2T3P1RFV0MW202518\nStock: EU932\nCertified Pre-Owned: No\nListed since: 03-22-2024']"
https://www.edmunds.com/toyota/rav4/2019/vin/2T3H1RFV4KW051670/?radius=25,"2019 Toyota RAV4
LE 4dr SUV","$18,500
great price
$3,297 below market","49,030 miles
No accidents, 2 Owners, Corporate fleet vehicle
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2019 Toyota RAV4 4dr LE FWD features a 2.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Automatic transmission. The vehicle is Midnigh...', 'Accident Free Vehicle: Yes', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '30 Combined MPG (26 City/35 Highway)', 'Listing Information:', 'VIN: 2T3H1RFV4KW051670\nStock: 51670\nCertified Pre-Owned: No\nListed since: 12-21-2023']"
https://www.edmunds.com/toyota/rav4/2010/vin/2T3BK4DV9AW018994/?radius=25,"2010 Toyota RAV4
Base 4dr SUV","$7,799
great price
$2,990 below market","150,117 miles
1 Accident, 4 Owners, Personal use only
6cyl Automatic
Auto Spot (1 mi away)","['Located in South Hackensack, NJ / 1 miles away from Hackensack, NJ', 'Price includes all costs to be paid by consumer, except for licensing costs, registration fees, retail package, title and taxes. Any monetary discount...', 'Accident Free Vehicle: No', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '21 Combined MPG (19 City/26 Highway)', 'Listing Information:', 'VIN: 2T3BK4DV9AW018994\nStock: 018994\nCertified Pre-Owned: No']"
https://www.edmunds.com/toyota/rav4/2017/vin/2T3ZFREV5HW365618/?radius=25,"2017 Toyota RAV4
LE 4dr SUV","$15,500
great price
$3,123 below market","78,078 miles
No accidents, 3 Owners, Rental vehicle
4cyl Automatic
Auto Outlet (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2017 Toyota RAV4 4dr LE FWD features a 2.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Automatic transmission. The vehicle is Barcelo...', 'Accident Free Vehicle: Yes', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '26 Combined MPG (23 City/30 Highway)', 'Listing Information:', 'VIN: 2T3ZFREV5HW365618\nStock: 365618\nCertified Pre-Owned: No\nListed since: 09-26-2023']"
