https://www.edmunds.com/honda/cr-v/2019/vin/5J6RW5H3XKL001461/?radius=25,"2019 Honda CR-V
LX 4dr SUV","$15,000
great price
$4,956 below market","65,977 miles
No accidents, 2 Owners, Personal use
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2019 Honda CR-V 4dr LX 2WD features a 2.4L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Continuously Variable transmission. The vehicle...', 'Accident Free Vehicle: Yes', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '28 Combined MPG (26 City/32 Highway)', 'Listing Information:', 'VIN: 5J6RW5H3XKL001461\nStock: 001461\nCertified Pre-Owned: No\nListed since: 03-22-2024']"
https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW2H20LA012861/?radius=25,"2020 Honda CR-V
LX 4dr SUV","$17,000
great price
$4,757 below market","42,476 miles
No accidents, 3 Owners, Rental vehicle
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2020 Honda CR-V 4dr LX AWD features a 1.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Continuously Variable transmission. The vehicle...', 'Accident Free Vehicle: Yes', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '29 Combined MPG (27 City/32 Highway)', 'Listing Information:', 'VIN: 5J6RW2H20LA012861\nStock: 012861\nCertified Pre-Owned: No\nListed since: 03-22-2024']"
https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW5H30KH405749/?radius=25,"2019 Honda CR-V
LX 4dr SUV","$14,900
great price
$4,251 below market","80,621 miles
No accidents, 2 Owners, Personal use
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2019 Honda CR-V 4dr LX AWD features a 2.4L 4 CYLINDER 4cyl Gasoline engine. The vehicle is Basque Red Pearl II with a Gray Cloth interior. It is ...', 'Accident Free Vehicle: Yes', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '28 Combined MPG (26 City/32 Highway)', 'Listing Information:', 'VIN: 2HKRW5H30KH405749\nStock: 405749\nCertified Pre-Owned: No\nListed since: 03-22-2024']"
https://www.edmunds.com/honda/cr-v/2021/vin/5J6RW2H80MA010260/?radius=25,"Certified 2021 Honda CR-V
EX-L 4dr SUV","$25,949
great price
$3,020 below market","17,096 miles
No accidents, 1 Owner, Personal use
4cyl Automatic
Metro Honda (12 mi away)","['Located in Jersey City, NJ / 12 miles away from Hackensack, NJ', '2021 Honda CR-V EX-L Clean CARFAX. CARFAX One-Owner. 18"" Alloy Wheels, 4-Wheel Disc Brakes, ABS brakes, Adaptive Cruise Control: Adaptive Cruise Contr...', 'Accident Free Vehicle: Yes', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '29 Combined MPG (27 City/32 Highway)', 'Listing Information:', 'VIN: 5J6RW2H80MA010260\nStock: MA010260\nCertified Pre-Owned: Yes\nListed since: 02-24-2024']"
https://www.edmunds.com/honda/cr-v/2023/vin/7FARS6H93PE016068/?radius=25,"2023 Honda CR-V
Sport Touring Hybrid 4dr SUV","$31,685
great price
$6,409 below market","6,309 miles
No accidents, 1 Owner, Personal use
4cyl Automatic
Certified Luxury Motors of Valley Stream (23 mi away)","['Located in Valley Stream, NY / 23 miles away from Hackensack, NJ', 'Customer satisfaction and selling quality Certified Pre-owned vehicles with guaranteed clean carfax for your peace of mind. We have excellent relation...', 'Accident Free Vehicle: Yes', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '37 Combined MPG (40 City/34 Highway)', 'Listing Information:', 'VIN: 7FARS6H93PE016068\nStock: VE0808\nCertified Pre-Owned: No\nListed since: 04-05-2024']"
https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW2H51KH663911/?radius=25,"2019 Honda CR-V
EX 4dr SUV","$17,500
great price
$4,285 below market","55,511 miles
No accidents, 3 Owners, Corporate fleet vehicle
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2019 Honda CR-V 4dr EX AWD features a 1.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Continuously Variable transmission. The vehicle...', 'Accident Free Vehicle: Yes', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '29 Combined MPG (27 City/33 Highway)', 'Listing Information:', 'VIN: 2HKRW2H51KH663911\nStock: 63911\nCertified Pre-Owned: No\nListed since: 03-22-2024']"
https://www.edmunds.com/honda/cr-v/2020/vin/5J6RW2H57LA020725/?radius=25,"2020 Honda CR-V
EX 4dr SUV","$17,500
great price
$4,233 below market","71,437 miles
No accidents, 2 Owners, Corporate fleet vehicle
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2020 Honda CR-V 4dr EX AWD features a 1.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Continuously Variable transmission. The vehicle...', 'Accident Free Vehicle: Yes', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '29 Combined MPG (27 City/32 Highway)', 'Listing Information:', 'VIN: 5J6RW2H57LA020725\nStock: 20725\nCertified Pre-Owned: No\nListed since: 01-23-2024']"
https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW1H50KH511533/?radius=25,"2019 Honda CR-V
EX 4dr SUV","$15,900
great price
$7,775 below market","25,377 miles
1 Accident, 1 Owner, Corporate fleet vehicle
4cyl Automatic
Auto Outlet (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2019 Honda CR-V 4dr EX 2WD features a 1.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Continuously Variable transmission. The vehicle...', 'Accident Free Vehicle: No', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '30 Combined MPG (28 City/34 Highway)', 'Listing Information:', 'VIN: 2HKRW1H50KH511533\nStock: 11533\nCertified Pre-Owned: No\nListed since: 01-25-2024']"
https://www.edmunds.com/honda/cr-v/2021/vin/2HKRW2H59MH613213/?radius=25,"Certified 2021 Honda CR-V
EX 4dr SUV","$24,620
great price
$3,640 below market","8,435 miles
No accidents, 1 Owner, Personal use
4cyl Automatic
Hudson Honda (7 mi away)
Home delivery*","['Located in West New York, NJ / 7 miles away from Hackensack, NJ', 'CARFAX One-Owner. Modern Steel Metallic 2021 Honda CR-V EX AWD CVT 1.5L I4 DOHC 16V AWD, 18"" Alloy Wheels, 4-Wheel Disc Brakes, 5.64 Axle Ratio, 6 Spe...', 'Accident Free Vehicle: Yes', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '29 Combined MPG (27 City/32 Highway)', 'Listing Information:', 'VIN: 2HKRW2H59MH613213\nStock: HHMH613213U\nCertified Pre-Owned: Yes\nListed since: 03-02-2024']"
https://www.edmunds.com/honda/cr-v/2019/vin/5J6RW5H31KL001574/?radius=25,"2019 Honda CR-V
LX 4dr SUV","$17,400
great price
$3,999 below market","42,668 miles
No accidents, 2 Owners, Personal use
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2019 Honda CR-V 4dr LX AWD features a 2.4L 4 CYLINDER 4cyl Gasoline engine. The vehicle is Lunar Silver Metallic with a Gray Cloth interior. It i...', 'Accident Free Vehicle: Yes', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '28 Combined MPG (26 City/32 Highway)', 'Listing Information:', 'VIN: 5J6RW5H31KL001574\nStock: 001574\nCertified Pre-Owned: No\nListed since: 03-22-2024']"
https://www.edmunds.com/honda/cr-v/2012/vin/5J6RM4H77CL003351/?radius=25,"2012 Honda CR-V
EX-L 4dr SUV","$13,500
great price
$2,536 below market","68,568 miles
No accidents, 1 Owner, Personal use
4cyl Automatic
Northstar Kia (12 mi away)","['Located in Woodside, NY / 12 miles away from Hackensack, NJ', '<b>Equipment</b> This unit keeps you comfortable with Auto Climate. Protect this vehicle from unwanted accidents with a cutting edge backup camera sys...', 'Accident Free Vehicle: Yes', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '25 Combined MPG (22 City/30 Highway)', 'Listing Information:', 'VIN: 5J6RM4H77CL003351\nStock: KT2775\nCertified Pre-Owned: No\nListed since: 02-25-2024']"
https://www.edmunds.com/honda/cr-v/2021/vin/7FARW1H89ME022290/?radius=25,"2021 Honda CR-V
EX-L 4dr SUV","$19,500
great price
$7,824 below market","33,456 miles
2 Accidents, 2 Owners, Corporate fleet vehicle
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2021 Honda CR-V 4dr EX-L 2WD features a 1.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Continuously Variable transmission. The vehic...', 'Accident Free Vehicle: No', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '30 Combined MPG (28 City/34 Highway)', 'Listing Information:', 'VIN: 7FARW1H89ME022290\nStock: 22290\nCertified Pre-Owned: No\nListed since: 12-12-2023']"
https://www.edmunds.com/honda/cr-v/2019/vin/2HKRW6H3XKH209128/?radius=25,"2019 Honda CR-V
LX 4dr SUV","$17,000
great price
$4,682 below market","28,344 miles
1 Accident, 2 Owners, Personal use
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2019 Honda CR-V 4dr LX AWD features a 2.4L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Continuously Variable transmission. The vehicle...', 'Accident Free Vehicle: No', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '27 Combined MPG (25 City/31 Highway)', 'Listing Information:', 'VIN: 2HKRW6H3XKH209128\nStock: 209128P\nCertified Pre-Owned: No\nListed since: 03-22-2024']"
https://www.edmunds.com/honda/cr-v/2019/vin/JHLRW2H53KX016336/?radius=25,"2019 Honda CR-V
EX 4dr SUV","$18,500
great price
$4,676 below market","29,164 miles
1 Accident, 2 Owners, Corporate fleet vehicle
4cyl Automatic
JD Motors (19 mi away)","['Located in Elizabeth, NJ / 19 miles away from Hackensack, NJ', 'This 2019 Honda CR-V 4dr EX AWD features a 1.5L 4 CYLINDER 4cyl Gasoline engine. It is equipped with a Continuously Variable transmission. The vehicle...', 'Accident Free Vehicle: No', 'Personal Use Only: No', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '29 Combined MPG (27 City/33 Highway)', 'Listing Information:', 'VIN: JHLRW2H53KX016336\nStock: 016336\nCertified Pre-Owned: No\nListed since: 03-22-2024']"
https://www.edmunds.com/honda/cr-v/2023/vin/5J6RS4H47PL003822/?radius=25,"Certified 2023 Honda CR-V
EX 4dr SUV w/Blind Spot Information (BSI)","$29,495
great price
$2,448 below market","9,535 miles
No accidents, 2 Owners, Personal use
4cyl Automatic
Metro Honda (12 mi away)","['Located in Jersey City, NJ / 12 miles away from Hackensack, NJ', '2023 Honda CR-V EX Clean CARFAX. 4-Wheel Disc Brakes, ABS brakes, Adaptive Cruise Control: Adaptive Cruise Control (ACC) with Low-Speed Follow, Apple ...', 'Accident Free Vehicle: Yes', 'Personal Use Only: Yes', 'History Provider: AutoCheck', 'Title Details: Clean Title', 'Salvage Vehicle: No', 'Frame Damage: No', 'Theft History: No', 'Lemon Status: No', 'Free History Report: No', 'Features and Specs:', '29 Combined MPG (27 City/32 Highway)', 'Listing Information:', 'VIN: 5J6RS4H47PL003822\nStock: PL003822\nCertified Pre-Owned: Yes\nListed since: 02-20-2024']"
